Observation,max_freq_1_x,max_freq_2_x,max_freq_3_x,max_freq_4_x,max_freq_5_x,max_freq_1_y,max_freq_2_y,max_freq_3_y,max_freq_4_y,max_freq_5_y
213.0,3590.0,3560.0,3370.0000000000005,1770.0,1220.0,12040.0,11810.0,11670.0,11620.0,11420.0
214.0,11710.0,3600.0,3570.0000000000005,3420.0000000000005,1250.0,11890.0,11870.0,11710.0,11510.0,11480.000000000002
215.0,3560.0,3390.0,3380.0000000000005,1830.0,1810.0000000000002,11900.0,11800.0,11700.0,11590.0,10530.000000000002
216.0,12170.0,12120.0,3570.0000000000005,3370.0000000000005,3360.0,11930.000000000002,11810.0,11730.000000000002,11660.0,11460.0
217.0,11890.0,1760.0000000000002,1300.0,1230.0,1190.0,11890.0,11820.0,11700.0,11670.0,11650.0
218.0,11890.0,3620.0000000000005,3350.0,1250.0,1240.0,11990.0,11930.000000000002,11890.0,11490.0,10520.0
219.0,11950.0,3580.0000000000005,3570.0000000000005,3560.0,1820.0,11950.0,11890.0,11810.0,11750.0,11360.0
220.0,11990.0,11820.0,11790.0,3600.0,3530.0000000000005,11820.0,11790.0,11740.0,11730.000000000002,11620.0
221.0,3590.0,3580.0000000000005,3530.0000000000005,3390.0,0.0,11890.0,11870.0,11860.0,11440.0,10120.0
222.0,3500.0,1800.0,1680.0,1640.0000000000002,1250.0,11710.0,11630.000000000002,11580.000000000002,11550.0,10920.0
223.0,11850.0,3570.0000000000005,1850.0,1750.0,1680.0,11850.0,11730.000000000002,11690.0,11480.000000000002,11350.0
224.0,11940.0,3630.0000000000005,3570.0000000000005,3540.0,1230.0,11940.0,11800.0,11760.0,11690.0,11340.0
225.0,11990.0,11910.0,11870.0,3430.0000000000005,1440.0,11990.0,11970.0,11910.0,11870.0,11670.0
226.0,11840.0,11810.0,3620.0000000000005,3480.0000000000005,1820.0,11930.000000000002,11880.000000000002,11840.0,11820.0,11520.0
227.0,12060.0,10500.0,10380.000000000002,3580.0000000000005,3530.0000000000005,12060.0,11720.0,11710.0,11690.0,11510.0
228.0,11960.0,11920.0,10290.0,3430.0000000000005,1770.0,11960.0,11920.0,11830.000000000002,11780.000000000002,11390.0
229.0,3590.0,3570.0000000000005,3480.0000000000005,3450.0,1240.0,11870.0,11770.0,11730.000000000002,11600.0,11300.0
230.0,11770.0,1800.0,1230.0,1220.0,1210.0000000000002,11910.0,11780.000000000002,11770.0,11710.0,11630.000000000002
231.0,11810.0,11700.0,3430.0000000000005,1830.0,1790.0000000000002,11810.0,11790.0,11700.0,11680.000000000002,11270.0
232.0,3560.0,3360.0,1800.0,1780.0,1630.0,11830.000000000002,11710.0,11650.0,11300.0,11100.0
233.0,12000.0,11990.0,11800.0,11770.0,3410.0,11800.0,11770.0,11720.0,11650.0,11590.0
234.0,11950.0,11790.0,10170.0,3580.0000000000005,3480.0000000000005,11950.0,11790.0,11700.0,11650.0,11560.0
235.0,11960.0,11830.000000000002,11800.0,3510.0,1690.0000000000002,11960.0,11910.0,11830.000000000002,11800.0,10490.0
236.0,11890.0,11860.0,11820.0,3600.0,3190.0,11860.0,11820.0,11760.0,11610.0,11470.0
237.0,11940.0,11930.000000000002,3480.0000000000005,1270.0,1260.0000000000002,11940.0,11930.000000000002,11690.0,11680.000000000002,11560.0
238.0,11820.0,11810.0,11640.0,1780.0,1230.0,11820.0,11810.0,11720.0,11660.0,11640.0
239.0,11950.0,3600.0,3580.0000000000005,1660.0000000000002,1190.0,11950.0,11920.0,11850.0,11790.0,11740.0
240.0,12010.0,11980.000000000002,11900.0,11800.0,11780.000000000002,12010.0,11980.000000000002,11900.0,11800.0,11780.000000000002
241.0,11970.0,11900.0,11810.0,11760.0,3580.0000000000005,11900.0,11810.0,11760.0,11570.0,11560.0
242.0,12120.0,11990.0,10390.0,3600.0,1230.0,11990.0,11670.0,11580.000000000002,11490.0,11290.0
243.0,12130.000000000002,1780.0,1670.0,1250.0,1160.0000000000002,11910.0,11700.0,11530.000000000002,11490.0,11410.0
244.0,11910.0,11810.0,3480.0000000000005,1810.0000000000002,1280.0,11980.000000000002,11910.0,11810.0,11570.0,11170.0
245.0,12100.0,11830.000000000002,11610.0,10170.0,1250.0,11830.000000000002,11670.0,11630.000000000002,11610.0,10170.0
246.0,11950.0,11900.0,11890.0,11850.0,11720.0,11950.0,11890.0,11850.0,11720.0,11130.000000000002
247.0,11960.0,11890.0,11830.000000000002,11720.0,1250.0,11960.0,11830.000000000002,11720.0,11630.000000000002,11060.0
248.0,11980.000000000002,11800.0,10400.0,3600.0,3390.0,11980.000000000002,11930.000000000002,11800.0,11560.0,11160.0
249.0,11900.0,10470.0,10450.0,3490.0,3400.0,11910.0,11900.0,10990.0,10760.0,10610.0
250.0,12030.000000000002,11820.0,11780.000000000002,11770.0,10280.000000000002,11820.0,11780.000000000002,11770.0,11760.0,11640.0
251.0,12040.0,11990.0,11710.0,11670.0,10260.0,12040.0,11990.0,11710.0,11670.0,11650.0
252.0,12110.0,12000.0,11800.0,11700.0,10300.0,11910.0,11800.0,11700.0,11040.0,10370.0
253.0,12150.0,11770.0,10490.0,10390.0,1770.0,11800.0,11770.0,11740.0,11730.000000000002,11680.000000000002
254.0,11970.0,11870.0,10430.000000000002,3600.0,1800.0,11870.0,11820.0,11790.0,11570.0,11550.0
255.0,12010.0,11780.000000000002,11770.0,11650.0,1280.0,11780.000000000002,11770.0,11730.000000000002,11650.0,11520.0
256.0,12020.0,11990.0,11880.000000000002,11540.0,3590.0,12020.0,11990.0,11880.000000000002,11540.0,11270.0
257.0,11940.0,11900.0,11830.000000000002,3390.0,1820.0,11900.0,11890.0,11780.000000000002,11580.000000000002,11480.000000000002
258.0,12140.0,12080.000000000002,11870.0,10490.0,10310.0,12080.000000000002,11870.0,11700.0,11640.0,11630.000000000002
259.0,12170.0,10600.0,10350.0,3600.0,3550.0,12070.0,11680.000000000002,11660.0,11640.0,11610.0
260.0,12140.0,12000.0,11940.0,11910.0,11730.000000000002,11940.0,11730.000000000002,11590.0,11550.0,10520.0
261.0,11650.0,10610.0,10450.0,10340.0,10250.0,11970.0,11680.000000000002,11650.0,11390.0,10610.0
262.0,12000.0,11900.0,10470.0,10340.0,10240.0,11900.0,11620.0,11580.000000000002,11500.0,10470.0
263.0,12030.000000000002,11800.0,10800.0,3590.0,3530.0000000000005,11800.0,11770.0,11690.0,11670.0,11540.0
264.0,12120.0,11890.0,11630.000000000002,10390.0,3560.0,11890.0,11780.000000000002,11690.0,11630.000000000002,11560.0
265.0,12060.0,12000.0,11720.0,10580.000000000002,3560.0,11740.0,11720.0,11700.0,11360.0,10540.0
266.0,11940.0,11930.000000000002,11870.0,10640.0,1790.0000000000002,11870.0,11480.000000000002,11440.0,11360.0,10640.0
267.0,11870.0,10500.0,10220.0,10070.0,3620.0000000000005,11870.0,11800.0,11730.000000000002,11700.0,10430.000000000002
268.0,12110.0,11950.0,11940.0,11900.0,11850.0,11850.0,11620.0,11540.0,11110.0,10210.0
269.0,12060.0,11910.0,11850.0,11710.0,11570.0,11910.0,11850.0,11710.0,11570.0,11350.0
270.0,11850.0,11830.000000000002,11770.0,11710.0,11650.0,11850.0,11830.000000000002,11770.0,11710.0,11650.0
271.0,11810.0,11780.000000000002,10520.0,3590.0,3500.0,11820.0,11810.0,11780.000000000002,11710.0,11680.000000000002
272.0,11720.0,11580.000000000002,10450.0,10420.0,10180.000000000002,11800.0,11750.0,11720.0,11580.000000000002,10450.0
273.0,11970.0,11770.0,11660.0,11580.000000000002,10200.0,11970.0,11770.0,11710.0,11660.0,11580.000000000002
274.0,12050.0,11930.000000000002,11720.0,10590.0,10400.0,11930.000000000002,11910.0,11750.0,11720.0,11150.0
275.0,12120.0,12020.0,11920.0,11860.0,10300.0,11920.0,11860.0,11790.0,11770.0,10660.0
276.0,12010.0,11860.0,11820.0,11720.0,10380.000000000002,11860.0,11840.0,11720.0,11630.000000000002,11430.000000000002
277.0,11980.000000000002,11970.0,11870.0,11760.0,11700.0,11980.000000000002,11820.0,11760.0,11700.0,11680.000000000002
278.0,11990.0,11970.0,11860.0,11800.0,11720.0,11990.0,11970.0,11800.0,11600.0,11440.0
279.0,12050.0,11870.0,11850.0,11730.000000000002,10390.0,11870.0,11850.0,11740.0,11730.000000000002,11720.0
280.0,12160.0,11970.0,11900.0,11720.0,11590.0,11970.0,11900.0,11850.0,11720.0,11590.0
281.0,12070.0,11970.0,11950.0,11730.000000000002,11680.000000000002,11970.0,11730.000000000002,11680.000000000002,11510.0,11480.000000000002
282.0,11950.0,11910.0,11890.0,11810.0,10450.0,11950.0,11890.0,11870.0,11810.0,11680.000000000002
283.0,12110.0,11970.0,11780.000000000002,11460.0,10380.000000000002,11780.000000000002,11720.0,11700.0,11600.0,11460.0
284.0,12040.0,11890.0,11880.000000000002,11460.0,11430.000000000002,11890.0,11880.000000000002,11500.0,11460.0,11430.000000000002
285.0,12100.0,11750.0,11520.0,10500.0,3560.0,12100.0,11790.0,11750.0,11520.0,11440.0
286.0,11910.0,11840.0,11730.000000000002,11640.0,10580.000000000002,11910.0,11840.0,11730.000000000002,11250.0,10460.0
287.0,12020.0,11950.0,11910.0,11730.000000000002,1250.0,11910.0,11730.000000000002,11490.0,11440.0,11360.0
288.0,12020.0,11910.0,11890.0,11680.000000000002,10410.0,12020.0,11960.0,11910.0,11680.000000000002,11550.0
289.0,12040.0,11990.0,11980.000000000002,11940.0,11810.0,11940.0,11810.0,11360.0,10860.0,10290.0
290.0,12090.0,11930.000000000002,11910.0,11810.0,10230.000000000002,12090.0,11930.000000000002,11810.0,11580.000000000002,11450.0
291.0,12130.000000000002,12070.0,11930.000000000002,11850.0,11760.0,12070.0,11930.000000000002,11850.0,11770.0,11760.0
292.0,12150.0,12030.000000000002,11930.000000000002,11730.000000000002,11650.0,11780.000000000002,11650.0,11580.000000000002,11530.000000000002,11440.0
293.0,12060.0,11960.0,11780.000000000002,11750.0,10410.0,11780.000000000002,11770.0,11750.0,11650.0,11590.0
294.0,11940.0,11880.000000000002,11830.000000000002,11770.0,11570.0,11940.0,11880.000000000002,11770.0,11570.0,10450.0
295.0,12100.0,12050.0,11980.000000000002,11890.0,11670.0,11740.0,11670.0,11640.0,11630.000000000002,11540.0
296.0,12110.0,12020.0,11720.0,10500.0,10340.0,12020.0,11720.0,11680.000000000002,11400.0,10970.0
297.0,12220.0,12130.000000000002,11880.000000000002,11750.0,10330.000000000002,11880.000000000002,11780.000000000002,11750.0,11490.0,11460.0
298.0,12000.0,11950.0,11730.000000000002,11620.0,10400.0,11950.0,11730.000000000002,11620.0,11610.0,10350.0
299.0,12060.0,11930.000000000002,11840.0,11610.0,10500.0,12060.0,11840.0,11650.0,11610.0,10360.0
300.0,12100.0,12020.0,11840.0,11640.0,11560.0,12020.0,11840.0,11770.0,11640.0,11560.0
301.0,12000.0,11970.0,11880.000000000002,11840.0,11620.0,11970.0,11840.0,11710.0,11660.0,11620.0
302.0,12080.000000000002,11980.000000000002,11910.0,11630.000000000002,10170.0,11950.0,11710.0,11630.000000000002,11370.0,10170.0
303.0,12180.000000000002,12010.0,11930.000000000002,11890.0,11840.0,11930.000000000002,11890.0,11840.0,11800.0,11670.0
304.0,12190.0,12160.0,11950.0,11840.0,10450.0,12190.0,11950.0,11840.0,11630.000000000002,11540.0
305.0,11850.0,11760.0,11640.0,10640.0,10440.0,11850.0,11660.0,11640.0,11560.0,11210.0
306.0,12130.000000000002,11970.0,11750.0,11350.0,10320.0,11970.0,11750.0,11480.000000000002,11350.0,10630.000000000002
307.0,11910.0,11790.0,11430.000000000002,10600.0,10410.0,11910.0,11850.0,11840.0,11790.0,11430.000000000002
308.0,12110.0,11910.0,11740.0,11670.0,11640.0,11740.0,11670.0,11640.0,11610.0,10140.0
309.0,12140.0,12000.0,11680.000000000002,10490.0,10390.0,12000.0,11680.000000000002,11450.0,11360.0,10390.0
310.0,11970.0,11850.0,11740.0,11560.0,10290.0,11970.0,11740.0,11710.0,11560.0,11540.0
311.0,12080.000000000002,12010.0,11890.0,11790.0,11600.0,11890.0,11730.000000000002,11600.0,11510.0,11380.000000000002
312.0,12070.0,12000.0,11990.0,11780.000000000002,10340.0,11780.000000000002,11710.0,11690.0,11590.0,11470.0
313.0,12040.0,11900.0,11520.0,11510.0,10410.0,11900.0,11580.000000000002,11520.0,11510.0,11500.0
314.0,12240.0,12080.000000000002,12030.000000000002,11780.000000000002,11760.0,12030.000000000002,11780.000000000002,11760.0,11310.0,10150.0
315.0,12190.0,11840.0,10560.0,10500.0,10450.0,11840.0,11320.0,11020.0,10950.0,10250.0
316.0,12220.0,12140.0,11940.0,11910.0,11500.0,11910.0,11710.0,11600.0,11500.0,11130.000000000002
317.0,11670.0,11440.0,10550.0,10540.0,1800.0,11670.0,11660.0,11650.0,11520.0,11440.0
318.0,12010.0,11870.0,11680.000000000002,11510.0,10410.0,11870.0,11810.0,11690.0,11680.000000000002,11510.0
319.0,11990.0,11940.0,11900.0,11680.000000000002,11580.000000000002,11990.0,11940.0,11690.0,11680.000000000002,11580.000000000002
320.0,12110.0,12000.0,11980.000000000002,11960.0,10400.0,11960.0,11900.0,11680.000000000002,11310.0,11200.0
321.0,11920.0,11910.0,11770.0,11520.0,10510.0,11770.0,11710.0,11600.0,11520.0,11210.0
322.0,12000.0,11800.0,10560.0,10480.000000000002,10380.000000000002,11810.0,11800.0,11630.000000000002,11580.000000000002,10560.0
323.0,12140.0,11920.0,11910.0,11710.0,11610.0,11920.0,11710.0,11690.0,11610.0,11330.000000000002
324.0,12030.000000000002,11950.0,11920.0,11760.0,11730.000000000002,11950.0,11920.0,11760.0,11730.000000000002,11490.0
325.0,11910.0,11860.0,11810.0,11680.000000000002,10420.0,11910.0,11860.0,11810.0,11680.000000000002,10420.0
326.0,12070.0,12040.0,11970.0,10460.0,10360.0,12070.0,11770.0,11700.0,11650.0,11440.0
327.0,12090.0,12020.0,11870.0,11840.0,10390.0,11870.0,11840.0,11530.000000000002,11300.0,10390.0
328.0,12080.000000000002,11820.0,11770.0,11740.0,11540.0,11770.0,11740.0,11540.0,11410.0,10780.000000000002
329.0,12000.0,11990.0,11730.000000000002,10570.0,10510.0,12000.0,11730.000000000002,11640.0,11230.000000000002,10910.0
330.0,12050.0,12040.0,11950.0,11830.000000000002,11790.0,11950.0,11790.0,11540.0,11530.000000000002,11430.000000000002
331.0,12210.0,11890.0,10510.0,10460.0,10320.0,11890.0,11700.0,11680.000000000002,11630.000000000002,11560.0
332.0,12030.000000000002,11650.0,11630.000000000002,10620.0,10410.0,11670.0,11650.0,11630.000000000002,11480.000000000002,11200.0
333.0,11950.0,11820.0,11680.000000000002,11650.0,10440.0,11950.0,11680.000000000002,11650.0,11550.0,11480.000000000002
334.0,12110.0,12080.000000000002,12010.0,11960.0,10570.0,12110.0,11930.000000000002,11770.0,11290.0,10570.0
335.0,12080.000000000002,11980.000000000002,11960.0,11880.000000000002,11870.0,11960.0,11880.000000000002,11870.0,11790.0,11740.0
336.0,12180.000000000002,12090.0,11780.000000000002,11570.0,10270.0,11860.0,11780.000000000002,11570.0,11550.0,11460.0
337.0,12170.0,12040.0,12000.0,11830.000000000002,10700.0,11830.000000000002,11790.0,11650.0,11570.0,11130.000000000002
338.0,11920.0,11910.0,11860.0,11680.000000000002,10660.0,11910.0,11860.0,11650.0,11610.0,11600.0
339.0,12180.000000000002,12060.0,11920.0,11860.0,10490.0,12060.0,11860.0,11340.0,11020.0,10490.0
340.0,12030.000000000002,11990.0,11910.0,11740.0,10260.0,11910.0,11790.0,11740.0,11680.000000000002,11490.0
341.0,12110.0,12010.0,11910.0,11890.0,11730.000000000002,12010.0,11910.0,11890.0,11730.000000000002,11690.0
342.0,12000.0,11930.000000000002,11710.0,11640.0,10620.0,11930.000000000002,11780.000000000002,11710.0,11640.0,11450.0
343.0,12030.000000000002,11910.0,11800.0,11600.0,10570.0,11910.0,11800.0,11600.0,11230.000000000002,10570.0
344.0,12090.0,12050.0,11870.0,11730.000000000002,11660.0,11870.0,11730.000000000002,11660.0,11580.000000000002,11500.0
345.0,11980.000000000002,11940.0,11910.0,11800.0,11730.000000000002,11910.0,11800.0,11730.000000000002,11360.0,11330.000000000002
346.0,12140.0,11960.0,11880.000000000002,11650.0,10440.0,11960.0,11880.000000000002,11650.0,11550.0,11370.0
347.0,12260.0,12040.0,11830.000000000002,11740.0,11500.0,11830.000000000002,11740.0,11500.0,11260.0,11130.000000000002
348.0,12050.0,11900.0,11830.000000000002,10480.000000000002,10420.0,11700.0,11540.0,11530.000000000002,11520.0,11440.0
349.0,12130.000000000002,11990.0,11910.0,11560.0,10620.0,11990.0,11760.0,11690.0,11670.0,11560.0
350.0,12010.0,11980.000000000002,11970.0,11960.0,11770.0,12010.0,11750.0,11610.0,11520.0,11360.0
351.0,12170.0,12130.000000000002,11980.000000000002,11830.000000000002,11810.0,11810.0,11780.000000000002,11520.0,11500.0,10780.000000000002
352.0,12060.0,12030.000000000002,11970.0,11940.0,10290.0,12060.0,11940.0,11770.0,11670.0,11570.0
353.0,12070.0,11940.0,11910.0,11740.0,11660.0,11940.0,11910.0,11740.0,11660.0,11120.0
354.0,12100.0,12040.0,11920.0,11890.0,11370.0,11700.0,11530.000000000002,11460.0,11370.0,11200.0
355.0,11890.0,11820.0,11810.0,11640.0,10250.0,11890.0,11820.0,11640.0,11410.0,11400.0
356.0,12080.000000000002,11850.0,11840.0,11690.0,11320.0,11840.0,11690.0,11580.000000000002,11520.0,11320.0
357.0,12150.0,12100.0,12030.000000000002,11980.000000000002,11790.0,11980.000000000002,11790.0,11730.000000000002,11390.0,10710.0
358.0,12010.0,11690.0,11530.000000000002,10790.0,10500.0,11780.000000000002,11690.0,11680.000000000002,11530.000000000002,10790.0
359.0,11970.0,11890.0,11870.0,11770.0,11670.0,11890.0,11870.0,11770.0,11720.0,11670.0
360.0,12120.0,11980.000000000002,11820.0,11630.000000000002,10490.0,11820.0,11630.000000000002,11620.0,11610.0,11560.0
361.0,11860.0,11710.0,10680.000000000002,10340.0,10290.0,11710.0,11080.000000000002,10970.0,10900.0,10310.0
362.0,11900.0,11830.000000000002,11800.0,11690.0,11590.0,11900.0,11830.000000000002,11800.0,11690.0,11360.0
363.0,11930.000000000002,11890.0,11820.0,11760.0,11750.0,11930.000000000002,11820.0,11760.0,11750.0,11650.0
364.0,11890.0,11880.000000000002,11780.000000000002,11720.0,11710.0,11780.000000000002,11720.0,11710.0,11550.0,11340.0
365.0,11830.000000000002,11750.0,11660.0,11520.0,11450.0,11660.0,11520.0,11450.0,11430.000000000002,11400.0
366.0,11760.0,11690.0,11660.0,11550.0,10360.0,11690.0,11660.0,11590.0,11550.0,11030.000000000002
367.0,11740.0,11710.0,11690.0,11670.0,10310.0,11710.0,11690.0,11670.0,11580.000000000002,10190.0
368.0,11790.0,11710.0,11700.0,11610.0,10100.0,11790.0,11700.0,11610.0,11460.0,11280.000000000002
369.0,11980.000000000002,11930.000000000002,11870.0,11830.000000000002,11660.0,11980.000000000002,11930.000000000002,11660.0,11300.0,11250.0
370.0,11870.0,11810.0,11650.0,11500.0,11430.000000000002,11870.0,11650.0,11500.0,11430.000000000002,11330.000000000002
371.0,11900.0,11830.000000000002,11740.0,11680.000000000002,10460.0,11680.000000000002,11670.0,11530.000000000002,11310.0,10740.0
372.0,11740.0,11730.000000000002,11720.0,11640.0,10320.0,11740.0,11730.000000000002,11640.0,11340.0,10290.0
373.0,11890.0,11810.0,11720.0,11460.0,10370.0,11890.0,11560.0,11460.0,10570.0,9670.0
374.0,11980.000000000002,11870.0,11730.000000000002,11590.0,11450.0,11870.0,11730.000000000002,11590.0,11450.0,11250.0
375.0,12020.0,11910.0,11830.000000000002,11680.000000000002,11570.0,12020.0,11740.0,11680.000000000002,11570.0,11520.0
376.0,11860.0,11770.0,11720.0,11660.0,10350.0,11770.0,11660.0,11510.0,11480.000000000002,11340.0
377.0,11940.0,11880.000000000002,11850.0,11810.0,10400.0,11880.000000000002,11850.0,11810.0,11630.000000000002,11560.0
378.0,11900.0,11800.0,11660.0,11630.000000000002,11570.0,11700.0,11660.0,11630.000000000002,11570.0,11230.000000000002
379.0,11880.000000000002,11830.000000000002,11820.0,11620.0,11590.0,11830.000000000002,11820.0,11620.0,11590.0,11450.0
380.0,12130.000000000002,11920.0,11810.0,11750.0,11460.0,11810.0,11510.0,11460.0,11250.0,11240.0
381.0,11960.0,11810.0,11730.000000000002,11720.0,10110.0,11810.0,11730.000000000002,11720.0,11200.0,10330.000000000002
382.0,11810.0,11730.000000000002,11670.0,11620.0,11610.0,11670.0,11620.0,11610.0,11530.000000000002,11330.000000000002
383.0,11810.0,11700.0,11590.0,11510.0,10680.000000000002,11700.0,11590.0,11510.0,11350.0,11180.000000000002
384.0,11880.000000000002,11870.0,11830.000000000002,11800.0,11730.000000000002,11830.000000000002,11730.000000000002,11500.0,11460.0,10960.0
385.0,11850.0,11830.000000000002,11770.0,11730.000000000002,10360.0,11830.000000000002,11730.000000000002,11520.0,11360.0,11330.000000000002
386.0,11920.0,11860.0,11650.0,11630.000000000002,10290.0,11860.0,11650.0,11630.000000000002,11470.0,11400.0
387.0,11930.000000000002,11900.0,11820.0,11740.0,11600.0,11930.000000000002,11740.0,11600.0,11450.0,11290.0
388.0,11940.0,11880.000000000002,11710.0,11690.0,11610.0,11940.0,11710.0,11690.0,11660.0,11610.0
389.0,12120.0,12090.0,11910.0,11900.0,11880.000000000002,12090.0,11900.0,11880.000000000002,11430.000000000002,10510.0
390.0,12060.0,11820.0,11740.0,11670.0,10390.0,11860.0,11850.0,11790.0,11740.0,11670.0
391.0,12110.0,11950.0,11850.0,11680.000000000002,10440.0,12110.0,11950.0,11710.0,11680.000000000002,11480.000000000002
392.0,12120.0,11950.0,11780.000000000002,11760.0,10400.0,11780.000000000002,11760.0,11690.0,11640.0,11550.0
393.0,12070.0,11980.000000000002,11860.0,11830.000000000002,11750.0,11980.000000000002,11810.0,11750.0,11400.0,11200.0
394.0,12140.0,12050.0,12030.000000000002,11940.0,11820.0,12050.0,12030.000000000002,11820.0,11670.0,11490.0
395.0,12150.0,12000.0,11920.0,11640.0,10470.0,11920.0,11640.0,11520.0,11320.0,10570.0
396.0,12080.000000000002,11990.0,11830.000000000002,11650.0,10470.0,11830.000000000002,11720.0,11660.0,11650.0,11620.0
397.0,12070.0,12020.0,11950.0,11890.0,11670.0,11890.0,11670.0,11560.0,11270.0,10820.0
398.0,12130.000000000002,11970.0,11870.0,11770.0,11680.000000000002,11970.0,11770.0,11680.000000000002,11540.0,11350.0
399.0,12080.000000000002,12070.0,11700.0,10390.0,10270.0,11700.0,11570.0,11410.0,10800.0,10270.0
400.0,12120.0,12090.0,12060.0,11920.0,11910.0,12120.0,11920.0,11750.0,11650.0,11320.0
401.0,12310.0,12120.0,12040.0,11970.0,11790.0,12040.0,11580.000000000002,11450.0,11430.000000000002,11310.0
402.0,12050.0,11970.0,11840.0,11750.0,10460.0,11970.0,11840.0,11750.0,11720.0,10410.0
403.0,12330.000000000002,12220.0,12130.000000000002,12090.0,11960.0,11660.0,11610.0,11570.0,10300.0,10220.0
404.0,12380.000000000002,12350.0,12060.0,12040.0,10430.000000000002,12040.0,11900.0,10590.0,10430.000000000002,10250.0
405.0,12480.000000000002,12460.0,12370.0,12290.0,11760.0,11870.0,11770.0,11760.0,11460.0,11420.0
406.0,12400.0,12070.0,11990.0,10390.0,10380.000000000002,12070.0,11990.0,11650.0,11470.0,11390.0
407.0,12460.0,12420.0,12230.000000000002,12100.0,12060.0,11940.0,11780.000000000002,11610.0,11510.0,11440.0
408.0,12540.0,12310.0,12280.000000000002,12270.0,12010.0,12010.0,11890.0,11870.0,11710.0,11600.0
409.0,12480.000000000002,12190.0,12030.000000000002,10460.0,10430.000000000002,12030.000000000002,11830.000000000002,11600.0,11470.0,10430.000000000002
410.0,12510.0,12450.0,12360.0,12270.0,11850.0,11850.0,11560.0,11420.0,10860.0,10110.0
411.0,12410.0,12220.0,11930.000000000002,10370.0,10240.0,12020.0,11980.000000000002,11930.000000000002,11790.0,10170.0
412.0,12510.0,12460.0,12350.0,12320.0,10320.0,11960.0,11800.0,11780.000000000002,10430.000000000002,10260.0
413.0,12500.0,12490.0,12450.0,12290.0,12230.000000000002,12090.0,11270.0,11230.000000000002,11150.0,10310.0
414.0,12550.0,12510.0,12430.000000000002,12270.0,10270.0,11590.0,11530.000000000002,11330.000000000002,11040.0,10660.0
415.0,12480.000000000002,12460.0,12360.0,12310.0,12180.000000000002,12180.000000000002,11900.0,11850.0,11830.000000000002,10210.0
416.0,12770.0,12640.0,12630.000000000002,12140.0,11900.0,11900.0,11620.0,11450.0,10480.000000000002,10210.0
417.0,12750.0,12720.0,12630.000000000002,12460.0,12290.0,11820.0,11620.0,11410.0,10960.0,10800.0
418.0,12740.0,12660.0,12640.0,12550.0,12300.0,11910.0,11510.0,11470.0,11430.000000000002,11410.0
419.0,12770.0,12710.0,12700.0,12610.0,12470.0,11530.000000000002,11260.0,11100.0,10780.000000000002,10140.0
420.0,12620.0,12590.0,12430.000000000002,12340.0,12000.0,12000.0,11790.0,11640.0,11410.0,10500.0
421.0,12450.0,10530.000000000002,10470.0,10450.0,10310.0,11950.0,11100.0,10470.0,10310.0,10150.0
422.0,12740.0,12600.0,12510.0,10490.0,10380.000000000002,11520.0,11240.0,11210.0,10490.0,10380.000000000002
423.0,12700.0,12480.000000000002,12370.0,12350.0,10400.0,12350.0,11840.0,11820.0,11500.0,10400.0
424.0,12740.0,12690.0,12110.0,12020.0,10220.0,12110.0,12020.0,11980.000000000002,11340.0,10220.0
425.0,12680.000000000002,12640.0,12610.0,12380.000000000002,12280.000000000002,12280.000000000002,10480.000000000002,10280.000000000002,10170.0,10090.0
426.0,12780.000000000002,12340.0,11960.0,10700.0,10400.0,12020.0,11960.0,10520.0,10400.0,10050.0
427.0,12790.0,12710.0,12610.0,12440.0,12380.000000000002,10870.0,10580.000000000002,10540.0,10440.0,10080.000000000002
428.0,12750.0,12650.0,12460.0,12440.0,12410.0,11810.0,11430.000000000002,10850.0,10750.0,10260.0
429.0,12710.0,12560.0,12340.0,10620.0,10400.0,12340.0,10930.000000000002,10500.0,10400.0,10260.0
430.0,12760.0,12740.0,12660.0,10460.0,10440.0,11920.0,11320.0,10460.0,10440.0,10400.0
431.0,12630.000000000002,12500.0,12430.000000000002,12170.0,-12170.0,11830.000000000002,11690.0,11530.000000000002,10930.000000000002,10070.0
432.0,12750.0,12610.0,12580.000000000002,12010.0,10450.0,12010.0,11790.0,10760.0,10580.000000000002,10430.000000000002
433.0,12750.0,12670.0,12590.0,12400.0,12150.0,12050.0,11420.0,10740.0,10490.0,9800.0
434.0,12750.0,12730.000000000002,12650.0,12600.0,12050.0,12050.0,11580.000000000002,11560.0,11440.0,11190.0
435.0,12780.000000000002,12570.0,12380.000000000002,10520.0,10360.0,11570.0,10520.0,10400.0,10360.0,9820.0
436.0,12760.0,12720.0,12690.0,12640.0,12560.0,11790.0,11500.0,10710.0,10490.0,10190.0
437.0,12700.0,12670.0,12600.0,12590.0,12460.0,11870.0,11830.000000000002,11660.0,10600.0,10310.0
438.0,12790.0,12770.0,12760.0,12640.0,12550.0,12160.0,11280.000000000002,10560.0,10360.0,10310.0
439.0,12770.0,12760.0,12620.0,12330.000000000002,10550.0,11840.0,11820.0,10550.0,10070.0,10050.0
440.0,12750.0,12670.0,12440.0,12390.0,11930.000000000002,11930.000000000002,11820.0,11750.0,11470.0,10090.0
441.0,12780.000000000002,12710.0,12690.0,12670.0,12660.0,11820.0,11550.0,10650.0,10470.0,10320.0
442.0,12740.0,12340.0,12180.000000000002,12080.000000000002,10560.0,12180.000000000002,11920.0,11880.000000000002,11640.0,10050.0
